chunk,source_idx,source_name,source_brand,source_url,target_name,target_brand,target_url,expected_url,confidence,reason,gt_status
32,471,กล่องอเนกประสงค์ พร้อมล้อและฝาล็อก 100 ลิตร Fiona KASSA HOME รุ่น JCJ-5119 ขนาด 72 x 47 x 42 ซม.,KASSA HOME,https://www.thaiwatsadu.com/th/sku/60313145,กล่องเก็บของ มีล้อ ฝาล็อค STACKO S105 A 100 ลิตร 50x70x42 ซม. สีฟ้า,STACKO,https://www.homepro.co.th/p/1141879,https://www.homepro.co.th/p/1156107,85,"Candidate 0 is a STACKO storage box with 100L volume, matching the source's critical specs and dimensions are within an acceptable range, and STACKO is the top preferred brand.",INCORRECT
32,472,กระดาษลูกฟูก 2 ชั้น GIANT KINGKONG รุ่น CN150/M ขนาด 48 นิ้ว x 80 ม. สีน้ำตาล,GIANT KINGKONG,https://www.thaiwatsadu.com/th/sku/60165867,กระดาษลูกฟูก 2 ชั้น หงษ์ไทยบรรจุภัณฑ์ 48 นิ้ว x 80 ม. 40 กก.,PACK IN,https://www.homepro.co.th/p/1166605,https://www.homepro.co.th/p/1166605,95,"Candidate 0 is a strong match: same product type, identical size, length, and number of tiers, and from a preferred brand.",CORRECT
32,474,ถังผงขาเหยียบKASSA HOME รุ่น 542HW ความจุ 12.40ลิตร สีเทา,KASSA HOME,https://www.thaiwatsadu.com/th/sku/60273544,ถังขยะเหยียบกลม ACCO PASTEL 542 ขนาด 12L สีเทา,ACCO,https://www.homepro.co.th/p/1135630,https://www.homepro.co.th/p/1135630,75,Candidate is a step trash can from a preferred brand (ACCO) with a similar volume specification (12L vs 12.4L) and matches the product type.,CORRECT
32,475,สกรูปลายสว่านหัวเรียบ (เกลียวหุน) 10 x 1 นิ้ว GIANT KINGKONG รุ่น SDF-1010 (แพ็ก 100 ตัว),GIANT KINGKONG,https://www.thaiwatsadu.com/th/sku/60305630,สกรูปลายสว่าน TF DEXZON 10x1 นิ้ว 25 ชิ้น,DEXZON,https://www.homepro.co.th/p/1184120,https://www.homepro.co.th/p/1184120,95,The candidate is a self-drilling screw of the preferred brand DEXZON with identical dimensions (10x1 inch).,CORRECT
32,476,สายยางใยเชือก 1/2 นิ้ว พร้อมโรล FONTE รุ่น MG1512 ยาว 16 เมตร,FONTE,https://www.thaiwatsadu.com/th/sku/60324353,สายยางโรล SPRING RL12 GN15 1/2 นิ้วX15 ม. สีเขียว/เทา,SPRING,https://www.homepro.co.th/p/1226525,https://www.homepro.co.th/p/1226525,95,"The candidate is a preferred brand (SPRING) and has a high spec match (81%), with the same product type (garden hose) and hose diameter (1/2 inch). The length difference (15M vs 16M) is within an acceptable range.",CORRECT
32,477,สกรูปลายสว่านหัวเวเฟอร์ (เกลียวหุน) 8 x 1/2 นิ้ว GIANT KINGKONG รุ่น SDW-812 (แพ็ก 50 ตัว),GIANT KINGKONG,https://www.thaiwatsadu.com/th/sku/60305594,สกรูปลายสว่าน TP DEXZON 8X1-1/2 นิ้ว 25 ชิ้น,DEXZON,https://www.homepro.co.th/p/1174556,https://www.homepro.co.th/p/1176083,95,"Candidate 0 is a self-drilling screw of the preferred brand DEXZON with a 100% spec match on dimensions and size_inch, despite a different pack count.",INCORRECT
32,479,ไม้แขวนเสื้อลวดเคลือบ KASSA HOME รุ่น 2.4 mm. (แพ็ก 10 ชิ้น) สีขาวออฟไวท์,KASSA HOME,https://www.thaiwatsadu.com/th/sku/60328777,ไม้แขวนเสื้อ HANSEN แพ็ก 10 ชิ้น สีเขียว,HANSEN,https://www.homepro.co.th/p/1221406,https://www.homepro.co.th/p/196167,90,"Candidates 0, 1, 2, and 3 are all clothes hangers, match the pack count of 10, and have 100% spec match with the 'pack_count' identifier. There is no specific preference among them in terms of brand preference for HANSEN, so we pick the first one.",INCORRECT
33,485,ตู้ลิ้นชักอเนกประสงค์ท็อปไม้ 5 ชั้น (โครงทึบ) KASSA HOME รุ่น UDC-A05AB5 ขนาด 63 x 40 x 112 ซม.,KASSA HOME,https://www.thaiwatsadu.com/th/sku/60372921,ตู้ลิ้นชัก 5 ชั้น STACKO MAX(L) 58.5x41x109 ซม. สีใส,STACKO,https://www.homepro.co.th/p/1150070,https://www.homepro.co.th/p/1102787,65,"The candidate is a preferred brand (STACKO), has a matching product type (drawer cabinet) and number of tiers (5 tiers), and its dimensions are acceptably close to the source.",INCORRECT
33,486,ชุดเครื่องมือช่างอเนกประสงค์ GIANT KINGKONG PRO รุ่น KKP90573 (61 ชิ้น) สีน้ำเงิน - เทา,GIANT KINGKONG PRO,https://www.thaiwatsadu.com/th/sku/60293224,ชุดเครื่องมือช่าง MATALL 62 ชิ้น/ชุด,MATALL,https://www.homepro.co.th/p/1165025,https://www.homepro.co.th/p/1165025,75,"The candidate has the highest spec match percentage at 70%, is the exact product type, and is from the most preferred brand (MATALL).",CORRECT
33,489,สกรูปลายสว่านหัวเรียบ (เกลียวหุน) 8 x 2 1/2 นิ้ว GIANT KINGKONG รุ่น SDF-8212 (แพ็ก 100 ตัว),GIANT KINGKONG,https://www.thaiwatsadu.com/th/sku/60305626,สกรูปลายสว่าน TF DEXZON 8x2-1/2 นิ้ว 100 ชิ้น,DEXZON,https://www.homepro.co.th/p/1184365,https://www.homepro.co.th/p/1184365,95,"The candidate is a self-drilling screw from a preferred brand (DEXZON) with a 100% spec match, including dimensions and size.",CORRECT
33,490,พลาสติกกันกระแทก GIANT KINGKONG รุ่น BB65-10 ขนาด 0.65 x 10 ม. สีใส,GIANT KINGKONG,https://www.thaiwatsadu.com/th/sku/60274417,พลาสติกกันกระแทก PACK IN 0.65x10 ม.,PACK IN,https://www.homepro.co.th/p/195633,https://www.homepro.co.th/p/195633,95,"The candidate is the correct product type (bubble wrap), matches all key specifications, and is a preferred brand (PACK IN).",CORRECT
33,491,ประตูภายใน UPVC พร้อมวงกบ KASSA รุ่น BT-002 ขนาด 70 x 200 ซม. สีขาว (ไม่เจาะลูกบิด),KASSA,https://www.thaiwatsadu.com/th/sku/60392591,ประตู UPVC ASARA G925 ดอกซากุระ 70x200 ซม. สีขาว พร้อมวงกบ ไม่เจาะลูกบิด,ASARA,https://www.homepro.co.th/p/1157824,https://www.homepro.co.th/p/1093233,85,"Candidate 8 is an UPVC door with the same dimensions and 'no knob hole' feature as the source, making it the closest match despite not being a preferred brand.",INCORRECT
