status,GT_Fault,source_name,source_url,expected_twd_name,expected_twd_url,matched_twd_name,matched_twd_url,confidence
CORRECT,NO,ประตูไม้สนนิวซีแลนด์ D2D ECO PINE-EZERO 29BJ 80X200 ซม. สีธรรมชาติ ไม่เจาะลูกบิด,https://www.homepro.co.th/p/1213726,ประตูภายในไม้สน D2D รุ่น Ezero 29BJ ขนาด 80 x 180 ซม. สีธรรมชาติ (ไม่เจาะลูกบิด),https://www.thaiwatsadu.com/th/sku/60400865,ประตูภายในไม้สน D2D รุ่น Ezero 29BJ ขนาด 80 x 180 ซม. สีธรรมชาติ (ไม่เจาะลูกบิด),https://www.thaiwatsadu.com/th/sku/60400865,95
CORRECT,NO,ประตูไม้สนนิวซีแลนด์ MODERN DOORS CE-04 80X200 ซม. สีธรรมชาติ ไม่เจาะลูกบิด,https://www.homepro.co.th/p/1096629,ประตูภายในไม้สน WINDOORS รุ่น CE-04 ขนาด 80 x 200 ซม. สีธรรมชาติ (ไม่เจาะลูกบิด),https://www.thaiwatsadu.com/th/sku/60256591,ประตูภายในไม้สน WINDOORS รุ่น CE-04 ขนาด 80 x 200 ซม. สีธรรมชาติ (ไม่เจาะลูกบิด),https://www.thaiwatsadu.com/th/sku/60256591,95
NOT_FOUND,NO,ผ้าเทปยิปซั่ม PYRAMID สีขาว (แพ็ก 3 ชิ้น),https://www.homepro.co.th/p/1024381,ผ้ายิปซั่ม VR รุ่น VR91573 ขนาด 3 ซม. x 11.88 เมตร สีขาว,https://www.thaiwatsadu.com/th/sku/60078580,,,0
CORRECT,NO,สีรองพื้นปูนใหม่ CAPTAIN SUPER NANO PRIMER 2.5 แกลลอน,https://www.homepro.co.th/p/1084277,รองพื้นปูนสูตรน้ำ CAPTAIN รุ่น Super Nano ขนาด 2.5 แกลลอน สีขาว,https://www.thaiwatsadu.com/th/sku/60281732,รองพื้นปูนสูตรน้ำ CAPTAIN รุ่น Super Nano ขนาด 2.5 แกลลอน สีขาว,https://www.thaiwatsadu.com/th/sku/60281732,100
CORRECT,NO,สีรองพื้นปูนเก่า ชนิดด้าน JBP CONTACT 1000 5 แกลลอน,https://www.homepro.co.th/p/1076183?lang=th&srsltid=AfmBOor9P-JAaCkNDe-Ra_vRRxkSEkynTjzblzJFf9sPVGcx_lZLLnsC,รองพื้นปูนเก่าสูตรน้ำมัน 1000 JBP รุ่น PRIMER ขนาด 5 แกลลอน สีใส,https://www.thaiwatsadu.com/th/sku/60303320,รองพื้นปูนเก่าสูตรน้ำมัน 1000 JBP รุ่น PRIMER ขนาด 5 แกลลอน สีใส,https://www.thaiwatsadu.com/th/sku/60303320,95
CORRECT,NO,สีรองพื้นปูนใหม่ CAPTAIN LONGLIFE SHIELDPLUS 6000 ด้าน 5 แกลลอน,https://www.homepro.co.th/p/1027762?lang=th&gad_source=1&gclid=CjwKCAjwk8e1BhALEiwAc8MHiMfDhnPrA848YzbRMqZty8zH_QmyHTMBuNeVWavxGDFrvuEjLvwUURoCJLUQAvD_BwE,รองพื้นปูนใหม่ CAPTAIN รุ่น LONGLIFE SHIELD+ ขนาด 5 แกลลอน สีขาว (C6000),https://www.thaiwatsadu.com/th/sku/60243301,รองพื้นปูนใหม่ CAPTAIN รุ่น LONGLIFE SHIELD+ ขนาด 5 แกลลอน สีขาว (C6000),https://www.thaiwatsadu.com/th/sku/60243301,95
INCORRECT,YES,สีรองพื้นปูนใหม่ CAPTAIN WELLTECHPLUS ด้าน 5 แกลลอน,https://www.homepro.co.th/p/82603,รองพื้นปูนใหม่ WELLTECH รุ่น 1000 BW1601 ขนาด 5 แกลอน สีขาว,https://www.thaiwatsadu.com/th/sku/60109195,รองพื้นปูนใหม่ CAPTAIN รุ่น LONGLIFE SHIELD+ ขนาด 5 แกลลอน สีขาว (C6000),https://www.thaiwatsadu.com/th/sku/60243301,95
CORRECT,NO,สีรองพื้นปูนอเนกประสงค์ TOA HYDRO QUICK 1 แกลลอน,https://www.homepro.co.th/p/1090811?srsltid=AfmBOorQNuFF55P0RLpZx0-Q_1WX9yflYjFHhjZUg36HZAnDCfCLJoSQ,รองพื้นอเนกประสงค์สูตรน้ำ TOA รุ่น HYDRO QUICK ขนาด 1 แกลลอน สีขาว,https://www.thaiwatsadu.com/th/sku/60286562,รองพื้นอเนกประสงค์สูตรน้ำ TOA รุ่น HYDRO QUICK ขนาด 1 แกลลอน สีขาว,https://www.thaiwatsadu.com/th/sku/60286562,100
CORRECT,NO,สีรองพื้นปูนอเนกประสงค์ TOA HYDRO QUICK 15 ลิตร,https://www.homepro.co.th/p/1090738,รองพื้นอเนกประสงค์สูตรน้ำ TOA รุ่น HYDRO QUICK ขนาด 15 ลิตร. สีขาว,https://www.thaiwatsadu.com/th/sku/60286564,รองพื้นอเนกประสงค์สูตรน้ำ TOA รุ่น HYDRO QUICK ขนาด 15 ลิตร. สีขาว,https://www.thaiwatsadu.com/th/sku/60286564,100
CORRECT,NO,สีรองพื้นปูนอเนกประสงค์ TOA HYDRO QUICK 9 ลิตร,https://www.homepro.co.th/p/1090821,รองพื้นอเนกประสงค์สูตรน้ำ TOA รุ่น HYDRO QUICK ขนาด 9 ลิตร. สีขาว,https://www.thaiwatsadu.com/th/sku/60286563,รองพื้นอเนกประสงค์สูตรน้ำ TOA รุ่น HYDRO QUICK ขนาด 9 ลิตร. สีขาว,https://www.thaiwatsadu.com/th/sku/60286563,100
CORRECT,NO,รั้วเหล็กสำเร็จรูป SPIKE 1002 0.6X2 ม. สีดำ,https://www.homepro.co.th/p/1024125,รั้วเหล็กแหลม SPIKE รุ่น 1002 ขนาด 1 x 0.6 เมตร สีดำ,https://www.thaiwatsadu.com/th/sku/60279786,รั้วเหล็กแหลม SPIKE รุ่น 1002 ขนาด 1 x 0.6 เมตร สีดำ,https://www.thaiwatsadu.com/th/sku/60279786,95
CORRECT,NO,ลูกกรงบันได BOON WOOD 5X80X5 ซม.,https://www.homepro.co.th/p/1126243?lang=th&gad_source=1&gclid=Cj0KCQjwlN6wBhCcARIsAKZvD5jgOFQfTS7_yahVhpKSzSnV7pseZVg5CKWTFa_D2VZHWjnSgUmoMPkaArxVEALw_wcB,ลูกกรงไม้ยางพาราประสาน BOON WOOD รุ่น ลายแจกัน AB ขนาด 2 x 2 นิ้ว x 0.8 เมตร,https://www.thaiwatsadu.com/th/sku/60208724,ลูกกรงไม้ยางพาราประสาน BOON WOOD รุ่น ลายแจกัน AB ขนาด 2 x 2 นิ้ว x 0.8 เมตร,https://www.thaiwatsadu.com/th/sku/60208724,90
INCORRECT,YES,วงกบประตู PVC AZLE 80X200 ซม. สีครีม,https://www.homepro.co.th/p/196193,วงกบประตู PVC POLYWOOD ขนาด 70 x 200 ซม. สีขาว,https://www.thaiwatsadu.com/th/sku/60255379,วงกบประตู UPVC มีบัวในตัว CONNEX ขนาด 80 x 200 ซม. สีขาว,https://www.thaiwatsadu.com/th/sku/60318711,90
CORRECT,NO,วงกบประตู UPVC ECO-DOOR UR-100 70x200 ซม. สีขาว,https://www.homepro.co.th/p/1200636,วงกบประตู UPVC ECO DOOR รุ่น UR-100 ขนาด 70 x 200 ซม. สีขาว,https://www.thaiwatsadu.com/th/sku/60368109,วงกบประตู UPVC ECO DOOR รุ่น UR-100 ขนาด 70 x 200 ซม. สีขาว,https://www.thaiwatsadu.com/th/sku/60368109,100
CORRECT,NO,วงกบประตู UPVC ECO-DOOR UR-100 80x200 ซม. สีขาว,https://www.homepro.co.th/p/1200646,วงกบประตู UPVC ECO DOOR รุ่น UR-100 ขนาด 80 x 200 ซม. สีขาว,https://www.thaiwatsadu.com/th/sku/60368112,วงกบประตู UPVC ECO DOOR รุ่น UR-100 ขนาด 80 x 200 ซม. สีขาว,https://www.thaiwatsadu.com/th/sku/60368112,95
INCORRECT,YES,วงกบประตูสังเคราะห์ พร้อมซับ XL KING 70X200 ซม. สีขาว,https://www.homepro.co.th/p/1189425,วงกบประตู UPVC MASTERWOOD ขนาด 70 x 200 ซม. สีขาว,https://www.thaiwatsadu.com/th/sku/60084287,วงกบประตู PVC BATHIC รุ่น PVC-F ขนาด 70 x 200 ซม. สีขาว,https://www.thaiwatsadu.com/th/sku/60276649,95
CORRECT,NO,วงกบประตูไม้สังเคราะห์ WPC ECO-DOOR 80x200 ซม. สีโอ๊ค,https://www.homepro.co.th/p/1110489,วงกบประตู WPC ECO DOOR รุ่น OVSM-100 ขนาด 80 x 200 ซม. สีโอ๊ก,https://www.thaiwatsadu.com/th/sku/60281123,วงกบประตู WPC ECO DOOR รุ่น OVSM-100 ขนาด 80 x 200 ซม. สีโอ๊ก,https://www.thaiwatsadu.com/th/sku/60281123,100
CORRECT,NO,วงกบประตูไม้สังเคราะห์ WPC ECO-DOOR WR-100 80x200 ซม. สีขาว,https://www.homepro.co.th/p/1200635,วงกบประตู WPC ECO DOOR รุ่น WR-100 ขนาด 80 x 200 ซม. สีขาว,https://www.thaiwatsadu.com/th/sku/60345723,วงกบประตู WPC ECO DOOR รุ่น WR-100 ขนาด 80 x 200 ซม. สีขาว,https://www.thaiwatsadu.com/th/sku/60345723,100
CORRECT,NO,วงกบประตูไม้สังเคราะห์ WPC ECO-DOOR WVSM-100 70x200 ซม. สีขาว,https://www.homepro.co.th/p/1194269,วงกบประตู WPC ECO DOOR รุ่น WVSM-100 ขนาด 70 x 200 ซม. สีขาว,https://www.thaiwatsadu.com/th/sku/60262060,วงกบประตู WPC ECO DOOR รุ่น WVSM-100 ขนาด 70 x 200 ซม. สีขาว,https://www.thaiwatsadu.com/th/sku/60262060,100
INCORRECT,YES,วงกบประตูไม้สังเคราะห์ WPC ECO-DOOR 80x200 ซม. สีขาว,https://www.homepro.co.th/p/1110609,วงกบประตู WPC ECO DOOR รุ่น WVSM-100 ขนาด 80 x 200 ซม. สีขาว,https://www.thaiwatsadu.com/th/sku/60262061,วงกบประตู WPC ECO DOOR รุ่น WR-100 ขนาด 80 x 200 ซม. สีขาว,https://www.thaiwatsadu.com/th/sku/60345723,95
CORRECT,NO,วงกบไม้สังเคราะห์ WPC ECO-DOOR WS1012 80x200 ซม. สีขาว,https://www.homepro.co.th/p/1242187,วงกบประตู WPC มีซับ ECO DOOR รุ่น WS1012 ขนาด 80 x 200 ซม. สีขาว,https://www.thaiwatsadu.com/th/sku/60387830,วงกบประตู WPC มีซับ ECO DOOR รุ่น WS1012 ขนาด 80 x 200 ซม. สีขาว,https://www.thaiwatsadu.com/th/sku/60387830,100
CORRECT,NO,วงกบประตูไม้ดักลาสเฟอร์ D2D ECO-PINE COM1 80X200 ซม. สีธรรมชาติ,https://www.homepro.co.th/p/1164935?srsltid=AfmBOoo-aIdKOO9KP5mg7vBae7IbiGCO50sgtUfUVaXrF_vZcHyJDuL3,วงกบประตูไม้ดักลาสเฟอร์ D2D รุ่น Eco Pine FJCOM.1 ขนาด 80 x 200 ซม. สีธรรมชาติ,https://www.thaiwatsadu.com/th/sku/60336025,วงกบประตูไม้ดักลาสเฟอร์ D2D รุ่น Eco Pine FJCOM.1 ขนาด 80 x 200 ซม. สีธรรมชาติ,https://www.thaiwatsadu.com/th/sku/60336025,95
INCORRECT,YES,วงกบประตูไม้แคมปัส AZLE 80X200 ซม. สีธรรมชาติ,https://www.homepro.co.th/p/1159356,วงกบประตูไม้แคมปัส AB KP รุ่น SL0924 ขนาด 80 x 200 ซม. อบพ่นสีแดง,https://www.thaiwatsadu.com/th/sku/60208465,วงกบประตูไม้แคมปัส AA KP รุ่น SL1024 ขนาด 80 x 200 ซม. สีธรรมชาติ,https://www.thaiwatsadu.com/th/sku/60208466,95
INCORRECT,YES,วงกบประตูไม้เต็งแดง MODERN DOORS COM1 80X200 ซม. สีธรรมชาติ,https://www.homepro.co.th/p/238882,วงกบประตูไม้เต็งแดงจ๊อยท์ WINDOORS รุ่น Com1 ขนาด 80 x 200 ซม. สีธรรมชาติ,https://www.thaiwatsadu.com/th/sku/60345579,วงกบประตูไม้เต็งแดงจ๊อยท์ WINDOORS รุ่น Com1 ขนาด 80 x 200 ซม. สีธรรมชาติ,https://www.thaiwatsadu.com/th/sku/60388501,100
CORRECT,NO,วงกบไม้แดงมาเลย์ N999 70x200 ซม.,https://www.homepro.co.th/p/1142565,วงกบประตูไม้แคมปัส AB KP รุ่น SL0924 ขนาด 70 x 200 ซม. อบพ่นสีแดง,https://www.thaiwatsadu.com/th/sku/60256624,วงกบประตูไม้แคมปัส AB KP รุ่น SL0924 ขนาด 70 x 200 ซม. อบพ่นสีแดง,https://www.thaiwatsadu.com/th/sku/60256624,90
CORRECT,NO,สีซีเมนต์สร้างลาย ILOFT MIXED 3 15 กิโลกรัม,https://www.homepro.co.th/p/1100775,สีซีเมนต์สำเร็จรูปสูตรน้ำ ILOFT รุ่น Mixed ขนาด 15 กก. สีดำ เบอร์ 3,https://www.thaiwatsadu.com/th/sku/60295851,สีซีเมนต์สำเร็จรูปสูตรน้ำ ILOFT รุ่น Mixed ขนาด 15 กก. สีดำ เบอร์ 3,https://www.thaiwatsadu.com/th/sku/60295851,100
CORRECT,NO,สีเท็กเจอร์ ILOFT HYBRID FLOOR สีเทา #1 12 กก.,https://www.homepro.co.th/p/1161154,สีซีเมนต์สำเร็จรูปสูตรน้ำ ILOFT รุ่น ไฮบริดฟลอร์ เบอร์ 1 ขนาด 12.5 กก. สีเทา,https://www.thaiwatsadu.com/th/sku/60327463,สีซีเมนต์สำเร็จรูปสูตรน้ำ ILOFT รุ่น ไฮบริดฟลอร์ เบอร์ 1 ขนาด 12.5 กก. สีเทา,https://www.thaiwatsadu.com/th/sku/60327463,95
CORRECT,NO,สีน้ำมัน NIPPON PAINT VINILEX ALL IN 1 #S914 สีดำ กึ่งเงา 1 แกลลอน,https://www.homepro.co.th/p/1197820,สีทับหน้าและรองพื้นกันสนิม ชนิดกึ่งเงา NIPPON PAINT รุ่น VINILEX ALL IN 1 ขนาด 3 ลิตร สีดำ,https://www.thaiwatsadu.com/th/sku/60363207,สีทับหน้าและรองพื้นกันสนิม ชนิดกึ่งเงา NIPPON PAINT รุ่น VINILEX ALL IN 1 ขนาด 3 ลิตร สีดำ,https://www.thaiwatsadu.com/th/sku/60363207,95
CORRECT,NO,สีน้ำมัน NIPPON PAINT VINILEX ALL IN 1 #S900 สีขาว กึ่งเงา 1 แกลลอน,https://www.homepro.co.th/p/1197835,สีทับหน้าและรองพื้นกันสนิม ชนิดกึ่งเงา NIPPON PAINT รุ่น VINILEX ALL IN 1 ขนาด 3 ลิตร สีขาว,https://www.thaiwatsadu.com/th/sku/60363206,สีทับหน้าและรองพื้นกันสนิม ชนิดกึ่งเงา NIPPON PAINT รุ่น VINILEX ALL IN 1 ขนาด 3 ลิตร สีขาว,https://www.thaiwatsadu.com/th/sku/60363206,100
